Date,XIU,XBB,COW,XRE
2019-08-30,24.65,32.529999,41.759998,19.59
2019-09-03,24.57,32.59,41.150002,19.73
2019-09-04,24.629999,32.57,41.040001,19.77
2019-09-05,24.860001,32.310001,41.709999,19.639999
2019-09-06,24.809999,32.27,41.75,19.540001
2019-09-09,24.76,32.18,41.759998,19.48
2019-09-10,24.82,31.959999,42.110001,19.360001
2019-09-11,24.950001,31.969999,42.630001,19.34
2019-09-12,25.049999,31.9,42.450001,19.32
2019-09-13,25.120001,31.780001,43.080002,19.32
2019-09-16,25.18,31.85,43.040001,19.58
2019-09-17,25.32,31.969999,42.98,19.790001
2019-09-18,25.280001,32.02,42.700001,19.83
2019-09-19,25.379999,32.080002,42.669998,19.889999
2019-09-20,25.42,32.189999,42.27,20.02
2019-09-23,25.360001,32.25,42.130001,19.98
2019-09-24,25.25,32.32,41.799999,19.950001
2019-09-25,25.23,32.09,42.110001,20.07
2019-09-26,25.27,32.139999,41.900002,20.15
2019-09-27,25.15,32.130001,41.669998,20.059999
2019-09-30,25.15,32.169998,41.860001,20.030001
2019-10-01,24.790001,32.169998,41.049999,19.860001
2019-10-02,24.549999,32.290001,40.900002,19.889999
2019-10-03,24.639999,32.450001,40.880001,20.129999
2019-10-04,24.77,32.459999,41.259998,20.26
2019-10-07,24.700001,32.34,41.139999,20.41
2019-10-08,24.51,32.349998,40.5,20.450001
2019-10-09,24.690001,32.259998,40.950001,20.51
2019-10-10,24.77,32.07,41.009998,20.4
2019-10-11,24.76,31.889999,41.509998,20.18
2019-10-15,24.790001,31.809999,41.560001,20.18
2019-10-16,24.780001,31.83,41.240002,20.139999
2019-10-17,24.77,31.809999,40.990002,20.110001
2019-10-18,24.709999,31.870001,40.889999,20.049999
2019-10-21,24.780001,31.83,41.040001,20.030001
2019-10-22,24.74,31.93,41.080002,20.030001
2019-10-23,24.65,31.940001,40.860001,19.93
2019-10-24,24.700001,31.91,40.860001,19.959999
2019-10-25,24.75,31.780001,41.099998,19.84
2019-10-28,24.76,31.58,41.48,19.74
2019-10-29,24.82,31.639999,41.790001,19.66
2019-10-30,24.959999,31.9,41.799999,19.780001
2019-10-31,24.889999,32.040001,41.240002,19.889999
2019-11-01,25.07,31.959999,41.799999,20.030001
2019-11-04,25.18,31.799999,42.200001,19.860001
2019-11-05,25.200001,31.67,42.299999,19.700001
2019-11-06,25.280001,31.790001,41.959999,19.860001
2019-11-07,25.389999,31.690001,41.990002,19.790001
2019-11-08,25.51,31.76,42.150002,19.73
2019-11-11,25.52,31.76,42.419998,19.75
2019-11-12,25.58,31.73,42.549999,19.65
2019-11-13,25.67,31.84,42.470001,19.75
2019-11-14,25.66,32.009998,42.720001,19.950001
2019-11-15,25.76,32.009998,42.66,20.07
2019-11-18,25.76,32.029999,42.16,20.190001
2019-11-19,25.75,32.119999,42.5,20.059999
2019-11-20,25.719999,32.220001,42.450001,20.049999
2019-11-21,25.73,32.110001,42.349998,19.969999
2019-11-22,25.639999,32.119999,42.220001,20.030001
2019-11-25,25.77,32.130001,42.630001,20.110001
2019-11-26,25.58,32.150002,42.740002,20.01
2019-11-27,25.68,32.07,42.439999,20.15
2019-11-28,25.690001,32.09,42.650002,20.200001
2019-11-29,25.6,32.130001,42.400002,20.18
2019-12-02,25.5,31.959999,42.209999,20.07
2019-12-03,25.35,32.099998,41.98,20.1
2019-12-04,25.34,31.950001,42.049999,20.049999
2019-12-05,25.23,31.82,41.860001,20.26
2019-12-06,25.49,31.860001,42.669998,20.200001
2019-12-09,25.41,31.799999,42.66,20.27
2019-12-10,25.42,31.799999,42.549999,20.34
2019-12-11,25.42,31.870001,42.610001,19.790001
2019-12-12,25.49,31.709999,43.049999,19.42
2019-12-13,25.530001,31.9,43.119999,19.389999
2019-12-16,25.610001,31.84,43.470001,19.5
2019-12-17,25.620001,31.84,43.459999,19.51
2019-12-18,25.549999,31.76,43.369999,19.6
2019-12-19,25.6,31.860001,43.41,19.73
2019-12-20,25.65,31.940001,44.07,19.780001
2019-12-23,25.67,31.93,44.09,19.66
2019-12-24,25.74,31.93,44.09,19.73
2019-12-27,25.709999,31.969999,44.150002,19.85
2019-12-30,25.620001,31.77,43.549999,19.549999
2019-12-31,25.559999,31.709999,43.400002,19.49
2020-01-02,25.629999,31.82,43.400002,19.110001
2020-01-03,25.559999,32,43.25,19.4
2020-01-06,25.66,31.91,43,19.290001
2020-01-07,25.709999,31.889999,42.880001,19.43
2020-01-08,25.76,31.780001,42.900002,19.370001
2020-01-09,25.870001,31.85,43.02,19.459999
2020-01-10,25.85,31.889999,42.919998,19.549999
2020-01-13,25.98,31.879999,43.16,19.639999
2020-01-14,26.040001,31.93,43.169998,19.65
2020-01-15,26.120001,32.02,42.779999,19.950001
2020-01-16,26.25,31.969999,43.049999,20.23
2020-01-17,26.370001,31.969999,43.16,20.26
2020-01-21,26.4,32.099998,42.720001,20.370001
2020-01-22,26.440001,32.200001,42.68,20.51
2020-01-23,26.5,32.299999,42.419998,20.549999
2020-01-24,26.450001,32.419998,42.049999,20.469999
2020-01-27,26.26,32.490002,40.889999,20.41
2020-01-28,26.389999,32.290001,41.240002,20.34
2020-01-29,26.35,32.470001,41.330002,20.389999
2020-01-30,26.35,32.43,41.330002,20.4
2020-01-31,26.08,32.48,41.139999,20.290001
2020-02-03,26.139999,32.549999,41.849998,20.450001
2020-02-04,26.370001,32.490002,42.23,20.299999
2020-02-05,26.58,32.34,42.689999,20.370001
2020-02-06,26.709999,32.389999,42.400002,20.559999
2020-02-07,26.57,32.52,41.849998,20.68
2020-02-10,26.719999,32.57,41.790001,20.719999
2020-02-11,26.76,32.470001,42.02,20.709999
2020-02-12,26.870001,32.360001,42.169998,20.799999
2020-02-13,26.870001,32.369999,42,20.860001
2020-02-14,26.91,32.459999,41.689999,21.01
2020-02-18,26.9,32.529999,41.369999,21.139999
2020-02-19,27,32.529999,41.349998,21.09
2020-02-20,27,32.599998,41.450001,21.290001
2020-02-21,26.85,32.700001,41.200001,21.219999
2020-02-24,26.23,32.779999,40.330002,20.93
2020-02-25,25.66,32.73,38.93,20.73
2020-02-26,25.5,32.599998,38.799999,20.6
2020-02-27,25.09,32.619999,38.700001,20.299999
2020-02-28,24.48,32.580002,37.060001,19.52
2020-03-02,24.84,32.610001,38.549999,20.09
2020-03-03,24.58,32.880001,37.990002,20.27
2020-03-04,25.15,32.98,39,20.91
2020-03-05,24.809999,33.240002,37.610001,20.799999
2020-03-06,24.27,33.540001,36.450001,20.469999
2020-03-09,21.68,33.540001,34.459999,19.129999
2020-03-10,22.459999,33.490002,35.619999,19.24
2020-03-11,21.459999,32.990002,33.560001,18.33
2020-03-12,18.83,31.52,30,16.73
2020-03-13,20.82,32.259998,31.9,17.290001
2020-03-16,18.76,31.07,28.33,15.31
2020-03-17,19.360001,31.1,30.25,15.39
2020-03-18,18.139999,28.790001,27.700001,13.25
2020-03-19,18.709999,30.370001,30.01,13.02
2020-03-20,18.190001,30.709999,29,13.27
2020-03-23,17.299999,30.219999,29.049999,11.34
2020-03-24,19.42,30.77,30.549999,12.42
2020-03-25,20.1,30.860001,31.15,13.47
2020-03-26,20.52,30.549999,32.139999,13.77
2020-03-27,19.440001,30.92,31.16,13.84
2020-03-30,20.15,31.200001,32.459999,13.82
2020-03-31,20.65,31.42,32.09,14.16
2020-04-01,19.870001,31.83,31.17,13.33
2020-04-02,20.18,31.65,30.950001,13.51
2020-04-03,20.01,31.799999,30.370001,13.38
2020-04-06,20.969999,31.719999,32.220001,13.8
2020-04-07,20.959999,31.690001,32.610001,14.22
2020-04-08,21.379999,31.51,33.5,15.08
2020-04-09,21.709999,31.889999,34.18,15.38
2020-04-13,21.540001,32.060001,33.32,14.82
2020-04-14,21.83,32.080002,33.759998,14.97
2020-04-15,21.4,32.869999,33.009998,14.69
2020-04-16,21.26,32.700001,33.049999,14.54
2020-04-17,22.01,32.650002,33.75,14.99
2020-04-20,22.030001,32.599998,33.830002,14.99
2020-04-21,21.34,32.810001,33.189999,14.32
2020-04-22,21.879999,32.790001,33.82,14.3
2020-04-23,21.799999,32.740002,34.029999,14.12
2020-04-24,22.1,32.790001,34.290001,14.31
2020-04-27,22.35,32.68,34.869999,15.02
2020-04-28,22.58,32.779999,35.200001,15.13
2020-04-29,23.26,32.880001,36.040001,15.25
2020-04-30,22.57,33,34.950001,14.96
2020-05-01,22.34,33.169998,34.099998,14.61
2020-05-04,22.58,33.07,33.759998,14.33
2020-05-05,22.68,33.09,34.110001,14.48
2020-05-06,22.73,33,33.639999,14.42
2020-05-07,22.709999,33.040001,33.84,14.48
2020-05-08,22.91,33,34.619999,14.7
2020-05-11,23.190001,32.919998,34.43,14.54
2020-05-12,22.84,32.959999,34,14.04
2020-05-13,22.299999,32.939999,32.919998,13.72
2020-05-14,22.34,32.98,33.119999,13.92
2020-05-15,22.49,33.009998,33.490002,13.95
2020-05-19,22.77,32.91,33.919998,14.36
2020-05-20,22.950001,32.959999,34.52,14.36
2020-05-21,22.76,33.02,34.66,14.43
2020-05-22,22.620001,33.080002,34.900002,14.32
2020-05-26,23.01,33.07,35.41,14.92
2020-05-27,23.209999,33.029999,36.720001,14.72
2020-05-28,23.190001,33,36.849998,14.7
2020-05-29,23,33.049999,36.439999,14.56
2020-06-01,23.120001,33.07,36.290001,14.59
2020-06-02,23.41,33.07,36.810001,14.48
2020-06-03,23.66,33,37.290001,14.93
2020-06-04,23.549999,32.900002,37.650002,15.13
2020-06-05,24.059999,32.790001,38.18,15.7
2020-06-08,24.17,32.98,38.950001,16.15
2020-06-09,23.98,33.119999,38.68,15.74
2020-06-10,23.799999,33.27,37.459999,15.44
2020-06-11,22.860001,33.330002,35.549999,14.86
2020-06-12,23.16,33.330002,35.990002,15.32
2020-06-15,23.309999,33.450001,36.330002,15.55
2020-06-16,23.6,33.419998,37.049999,15.63
2020-06-17,23.440001,33.48,36.939999,15.44
2020-06-18,23.530001,33.549999,36.810001,15.3
2020-06-19,23.49,33.549999,36.759998,15.04
2020-06-22,23.549999,33.59,36.439999,15.04
2020-06-23,23.6,33.549999,36.599998,15.11
2020-06-24,23.200001,33.43,36.029999,14.79
2020-06-25,23.469999,33.459999,35.900002,14.87
2020-06-26,23.07,33.5,35.599998,14.68
2020-06-29,23.43,33.509998,36.060001,14.71
2020-06-30,23.549999,33.57,36.380001,14.93
2020-07-02,23.700001,33.549999,36.290001,15.27
2020-07-06,23.780001,33.59,36.709999,15.06
2020-07-07,23.65,33.66,36.560001,14.97
2020-07-08,23.700001,33.509998,35.939999,14.92
2020-07-09,23.65,33.549999,35.57,14.73
2020-07-10,23.879999,33.549999,36.48,14.77
2020-07-13,23.780001,33.59,36.790001,14.86
2020-07-14,24.190001,33.610001,37.389999,14.75
2020-07-15,24.389999,33.66,37.880001,15.18
2020-07-16,24.34,33.77,38,15.08
2020-07-17,24.5,33.759998,38.490002,15.05
2020-07-20,24.559999,33.810001,38.150002,15.01
2020-07-21,24.52,33.830002,38.310001,14.84
2020-07-22,24.52,33.82,38.349998,15.02
2020-07-23,24.27,33.810001,38.66,14.84
2020-07-24,24.25,33.849998,38.419998,14.78
2020-07-27,24.49,33.75,38.43,14.71
2020-07-28,24.43,33.860001,38.299999,14.93
2020-07-29,24.719999,33.84,39.23,15.06
2020-07-30,24.73,33.939999,39.25,15.19
2020-07-31,24.52,33.98,38.400002,15.05
2020-08-04,24.790001,34.09,39.040001,15
2020-08-05,24.99,33.970001,39.200001,15.06
2020-08-06,25.1,34.07,39.009998,15.1
2020-08-07,25.07,34.009998,39.419998,15.11
2020-08-10,25.15,33.959999,40.150002,15.27
2020-08-11,25.059999,33.779999,40.25,15.37
2020-08-12,25.17,33.68,40.419998,15.29
2020-08-13,25.059999,33.57,40.209999,15.11
2020-08-14,25.08,33.599998,40.41,14.99
2020-08-17,25.26,33.669998,40.259998,15.05
2020-08-18,25.23,33.720001,40.279999,15.02
2020-08-19,25.16,33.669998,40.310001,14.9
2020-08-20,25.209999,33.709999,40.099998,15.16
2020-08-21,25.08,33.73,40.299999,15.05
2020-08-24,25.280001,33.709999,40.830002,15.11
2020-08-25,25.110001,33.549999,40.669998,14.98
2020-08-26,25.35,33.52,40.619999,14.94
2020-08-27,25.27,33.400002,40.59,14.97
2020-08-28,25.200001,33.41,40.59,15.02
2020-08-31,24.879999,33.43,40.060001,14.71
2020-09-01,25.09,33.639999,40.5,14.72
2020-09-02,25.190001,33.759998,40.84,14.81
2020-09-03,24.83,33.740002,40.150002,14.73
2020-09-04,24.459999,33.639999,40.27,14.6
2020-09-08,24.280001,33.619999,39.919998,14.66
2020-09-09,24.74,33.639999,40.759998,14.68
2020-09-10,24.41,33.700001,40.630001,14.53
2020-09-11,24.5,33.77,40.68,14.51
2020-09-14,24.67,33.740002,40.98,14.71
2020-09-15,24.77,33.73,41.130001,14.91
2020-09-16,24.52,33.68,41,15.02
2020-09-17,24.450001,33.700001,41.029999,14.96
2020-09-18,24.370001,33.68,41.02,14.81
2020-09-21,24.129999,33.720001,39.700001,14.56
2020-09-22,24.379999,33.709999,40.009998,14.54
2020-09-23,24,33.700001,39.110001,14.23
2020-09-24,24.110001,33.599998,39.18,14.23
2020-09-25,24.35,33.59,39.77,14.38
2020-09-28,24.620001,33.529999,40.23,14.53
2020-09-29,24.549999,33.560001,39.900002,14.41
2020-09-30,24.379999,33.490002,40.369999,14.53
2020-10-01,24.450001,33.490002,39.73,14.69
2020-10-02,24.49,33.509998,40.18,14.71
2020-10-05,24.82,33.400002,40.779999,14.68
2020-10-06,24.549999,33.5,40.779999,14.74
2020-10-07,24.879999,33.419998,41.290001,14.67
2020-10-08,25.040001,33.419998,41.689999,14.82
2020-10-09,25.030001,33.419998,42.029999,14.76
2020-10-13,24.93,33.470001,42.189999,14.69
2020-10-14,24.84,33.490002,42.630001,14.49
2020-10-15,24.93,33.52,43.09,14.56
2020-10-16,24.82,33.540001,43.16,14.45
2020-10-19,24.59,33.48,42.779999,14.4
2020-10-20,24.530001,33.400002,42.630001,14.4
2020-10-21,24.4,33.400002,42.639999,14.5
2020-10-22,24.52,33.310001,42.549999,14.51
2020-10-23,24.6,33.349998,42.630001,14.6
2020-10-26,24.27,33.259998,41.77,14.32
2020-10-27,24.139999,33.330002,41.400002,14.23
2020-10-28,23.540001,33.310001,41.16,13.95
2020-10-29,23.639999,33.220001,41.610001,14.11
2020-10-30,23.530001,33.130001,41.02,14.13
2020-11-02,23.620001,33.209999,41.68,14.25
2020-11-03,23.98,33.110001,41.689999,14.43
2020-11-04,24.09,33.310001,41.400002,14.6
2020-11-05,24.49,33.349998,42.880001,14.63
2020-11-06,24.459999,33.299999,42.82,14.64
2020-11-09,24.799999,33.139999,42.779999,15.71
2020-11-10,25.120001,33.049999,43.849998,15.93
2020-11-11,25.379999,33.099998,44.119999,16.17
2020-11-12,25.08,33.220001,43.450001,15.9
2020-11-13,25.200001,33.209999,44.59,16.08
2020-11-16,25.540001,33.18,45.68,16.459999
2020-11-17,25.639999,33.27,45.560001,16.65
2020-11-18,25.549999,33.259998,45.369999,16.360001
2020-11-19,25.610001,33.330002,45.23,16.309999
2020-11-20,25.76,33.43,45.240002,16.41
2020-11-23,25.889999,33.369999,46.27,16.559999
2020-11-24,25.969999,33.259998,47.009998,16.610001
2020-11-25,26.030001,33.27,46.59,16.620001
2020-11-27,26.129999,33.380001,46.860001,16.709999
2020-11-30,25.83,33.450001,46.610001,16.51
2020-12-01,25.879999,33.34,46.470001,16.59
2020-12-02,26.030001,33.259998,46.220001,16.450001
2020-12-03,26.040001,33.290001,46.299999,16.57
2020-12-04,26.23,33.150002,46.759998,16.639999
2020-12-07,26.33,33.23,46.220001,16.549999
2020-12-08,26.459999,33.25,46.709999,16.5
2020-12-09,26.4,33.240002,46.830002,16.299999
2020-12-10,26.42,33.279999,46.75,16.4
2020-12-11,26.35,33.330002,47.18,16.450001
2020-12-14,26.08,33.299999,46.959999,16.49
2020-12-15,26.25,33.310001,47.16,16.790001
2020-12-16,26.35,33.310001,47.34,16.73
2020-12-17,26.48,33.299999,47.790001,16.6
2020-12-18,26.299999,33.32,48.419998,16.32
2020-12-21,26.280001,33.34,48.380001,16.040001
2020-12-22,26.35,33.419998,48.360001,16.09
2020-12-23,26.379999,33.349998,48.57,16.129999
2020-12-24,26.440001,33.41,48.419998,16.17
2020-12-29,26.32,33.48,47.560001,16.209999
2020-12-30,26.280001,33.419998,47.68,16.07
2020-12-31,26.07,33.549999,47.959999,16.07
